,can_cor.mean,can_cor.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_cor_attr,nr_disc,nr_norm,nr_outliers,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,dataset
10,0.7669386330739774,0.16123249752417879,0.2142008150456938,0.18369184590942858,1344.3060417215474,1485.1171898552834,5661.7231275162685,56134.86042531217,0.0,0.0,1645.5804791063667,0.0,0.0,107.75670498084291,78.86660390418498,169.1753962706045,1408.77127347233,29.846743500461116,51.68934367816092,57.68794334674176,252.60919540229884,15.070525330948877,73.06299507389161,49.44728733022741,59.18071519795658,67.42091776234959,0.0,0.0,0.08763918694247647,9.0,0.0,292,5.501721148175504,252.60919540229884,15.070525330948877,13.363756400015626,70.16543292819671,27.19337360212514,,3.444916159916594,11.727194669075685,0.004560451191894778,0.005940197177853578,63.47630316852156,58.47213576901613,5661.723127516265,3026.416249452928,2.953496445545158e-05,Fashion-MNIST
11,0.7841961188790216,,0.01993805913723502,0.015028770516486559,1.684209201990443e+28,7.48159064222017e+29,1.2228897561221219e+33,7.97424985521935e+33,,,5.529217295698647e+16,,,0.75225,0.4453996164326125,38.082637246228146,238.76263428374853,1.5971567300723035,0.5292882,0.7091413578167092,1.946,0.22613079209858866,-132585973029786.9,864566094560696.5,0.418,0.4934769695938398,-2.1213755684765984e+17,1.383305751297114e+18,0.0,1.0,0.0,254,0.6149635528649207,2.1213755684765984e+17,1.383305751297114e+18,1.5971567300723035,5303438921191497.0,3.458264378242786e+16,,0.1429761057086691,6.255115596846214,0.3380863039399625,0.02891879947561168,0.4080385416666667,0.31420170312059265,1.2228897561221228e+33,7.974214740583871e+33,0.3850364471350794,GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1
12,0.09609995863081336,,0.020243140501796073,0.01791794891562123,0.006701297686053784,0.006328024853763483,0.34963256332082543,0.1408340025909756,0.0,0.0,0.11544073154653861,0.0,0.0,0.75,0.4442616583193193,0.46901256432768806,1.9928757781915398,0.009321286008487485,0.59304,0.7451913653199213,2.0,0.0,0.5254687500000002,0.27944927004959236,0.45,0.5104177855340405,0.0,0.0,0.0,1.0,0.0,5,0.00923520204884404,2.0,0.0,0.009321286008487485,0.5787516678336891,0.12430467790049504,1.0114046128261578,0.9619758173848447,0.7726029566589495,0.33291640608713785,5.695323946259567e-17,0.41651041666666666,0.32867657187970517,0.34963256332082554,0.13468261078725602,0.990764797951156,GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1
13,0.09687043668503723,,0.021586296699545923,0.016650658174051862,0.006455471758664957,0.006374110785811409,0.33097682145090673,0.16407861892077408,0.0,0.0,0.12061042658078952,0.0,0.0,0.75,0.4442616583193193,4.068257880556201,11.72509282865747,0.009472772881782493,0.59304,0.7451913653199213,1.9,0.3077935056255462,0.484375,0.28106638743317713,0.4,0.5026246899500346,0.0,0.0,0.0,1.0,0.0,5,0.009383881503549806,1.9,0.3077935056255462,0.009472772881782493,0.5489942140892771,0.17646283147451766,1.0136664592368028,1.453261361256638,1.8010639159406598,0.3495934959349594,0.05133099947893202,0.38593749999999993,0.29284136484981976,0.33097682145090684,0.15899692410674096,0.9906161184964503,GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1
14,0.1339095376948537,,0.02013854327549754,0.014808303819533717,0.006269179339060594,0.0051580573881346604,0.3162116557223264,0.12984748319331932,0.0,0.0,0.1465328461472035,0.0,0.0,0.75,0.4442616583193193,1.0080432547130262,2.5497977087365475,0.01825918366314535,0.44478,0.6970626941523604,2.0,0.0,0.43187500000000006,0.22891612101493924,0.3,0.4701623459816272,0.0,0.0,0.0,1.0,0.0,5,0.017931764285649444,2.0,0.0,0.01825918366314535,0.5499680628966026,0.12029256229396533,1.007224453601025,1.1973842046491334,0.77846523651974,0.33291640608713785,5.695323946259567e-17,0.3095312499999999,0.26369391253747243,0.3162116557223264,0.12467961406898712,0.9820682357143506,GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1
15,0.08488146626417717,,0.020227677396814008,0.01572518333955533,0.005695060235015304,0.005275365316605652,0.2998893058161351,0.14218726078597363,0.0,0.0,0.10046765648705058,0.0,0.0,0.65,0.48936048492959283,2.8559198238856878,9.177415785118113,0.007257150089609863,0.37065,0.6586623346242229,1.95,0.22360679774997902,0.42000000000000004,0.24978543423885777,0.3,0.4701623459816272,0.0,0.0,0.0,1.0,0.0,7,0.007204863315156647,1.95,0.22360679774997902,0.007257150089609863,0.52816181413158,0.14844599907523784,1.0168303101466296,1.4274408483044234,1.4171867788519634,0.34125495101104864,0.03729110656660061,0.30640625,0.27408666675141113,0.2998893058161351,0.1378944623347946,0.9927951366848434,GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001
16,0.10471849101293201,,0.0203256540977245,0.01715507748107221,0.006739825055133142,0.006522346232567365,0.353840681676047,0.14896562545229602,0.0,0.0,0.1323111862239924,0.0,0.0,0.75,0.4442616583193193,2.6831906181381115,11.290689334187672,0.011087547993992622,0.59304,0.7451913653199213,1.95,0.22360679774997902,0.54725,0.29517685376736436,0.5,0.512989176042577,0.0,0.0,0.0,1.0,0.0,5,0.010965962360025523,1.95,0.22360679774997902,0.011087547993992622,0.5765326816486931,0.15026554974099116,1.015885283651314,1.147735740698545,1.5904231544278475,0.34125495101104864,0.03729110656660061,0.45453124999999994,0.3306189638885102,0.35384068167604743,0.14295422597253912,0.9890340376399746,GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001
17,0.26041414201047974,0.1749267446874248,0.0895298129242149,0.16665897834487678,3.2877773700996e-06,1.193786470610736e-05,4.412121770096068e-05,8.711250196085484e-05,,,0.018779812607161567,,,0.0028590771874999997,0.0035932688599175436,47.78719609572569,52.054853078711254,0.44180997023140167,0.0017711311025625,0.002024241103161505,0.06248516687500001,0.03723506120101542,0.001309779307676238,0.003025336592416799,0.000663994375,0.001607885102840088,-0.0405160496875,0.0354305087586799,0.04435483870967742,4.0,0.0,32,0.36306019945703577,0.1030012165625,0.05609584977049272,0.2889551649446176,0.005340125416350268,0.004013432701909837,1.3473089945825654,0.953213872656786,2.3053352342937403,3.930126945301064e-06,4.960906485154705e-06,0.0008235431179324893,0.0019428361580683074,4.412121770096067e-05,5.187943098380699e-05,0.6706962780232124,GesturePhaseSegmentationProcessed
18,0.6742340373004947,0.28468730430212263,0.5986674739494717,0.3336954369133651,57923.793827046116,107501.78636181347,163584.41547216394,1828832.4643352325,2574.9854465914796,1527.657769142863,6626.096062863117,2552.95506720588,1508.6689952984955,345.15,343.2125719150566,-0.23998172092366832,0.4630675185099433,32.598409395784714,232.6435268181818,239.26212917618858,3435.3454545454547,2362.5396633576647,2596.073697605981,1546.8429055797505,2622.913636363636,1531.744004624667,1903.7818181818182,985.2416144973366,0.5853051058530511,7.0,0.0,161,3.6684219267665314,1531.5636363636363,1472.9989787388556,20.35344265397316,292.1286548782678,280.3614609461001,,-0.3464842367107938,0.6100710093512225,0.0038082699300665645,0.006060856002715111,2611.4290965412133,1529.2694624048295,163584.41547216394,253254.28118365686,0.0003519250419081447,Indian_pines
19,0.9392269394586834,,0.016911651906749724,0.061922704575179975,0.015634578124141908,5.751270307875295,27.96500995944837,664.3952307981829,0.0,0.0,186.11564948201564,0.0,0.0,0.2919332406119611,5.8309439185786545,191.97961086184435,108.48736071103019,7.48516430404699,0.21690582342141865,4.383330282864746,2.8595271210013906,33.74566540284558,0.24955003645655055,4.542943835580238,0.1824623087621697,3.479642296813334,0.0,0.0,0.005032523506417533,1.0,0.0,718,0.8821472438049254,2.8595271210013906,33.74566540284558,7.48516430404699,0.35040519871944825,5.28024655010671,,12.981947779094181,5.038451807734993,0.4977736817250967,0.0320600164122595,0.1737800896510658,3.199489406459479,27.965009959448324,646.2495623912471,0.11785275619507463,Internet-Advertisements
20,0.6317825617930601,0.12139154107468708,0.08734687403606654,0.10238020983031151,621.5467570727384,866.4700167499868,7052.476471362788,30065.981162298427,0.0,0.0,1751.7821606994275,0.0,0.0,81.6782525510204,82.24154940114137,15.751280449483541,77.70968677046997,7.4491418845188955,3.8729142857142853,10.349707525891455,255.0,0.0,48.63687527332361,28.217432193024973,2.6122448979591835,6.9807820894991615,0.0,0.0,0.013745536528787761,9.0,0.0,467,3.7102300984281165,255.0,0.0,1.889899403103755,79.72991718218428,26.39138452118823,,2.4824869180453666,3.1286443976340808,0.003924151917946451,0.00029565355235921056,20.979437894800775,23.702844060081077,7052.476471362787,3533.562307786901,0.00616101365238561,Kuzushiji-MNIST
21,0.6604668796586441,0.2035615728814866,0.16609306124554818,0.1120850416236146,0.03559786239144958,0.025312118804108746,0.21027540795877467,0.11911768466626889,0.0,0.0,1.38396870034112,0.0,0.0,0.8571428571428571,0.37796447300922725,-1.125711597259018,0.890515374085885,9.513242322470909,0.0,0.0,1.0,0.0,0.6565714285714286,0.1350393240786514,0.8571428571428571,0.37796447300922725,0.0,0.0,0.0,7.0,0.0,1,3.302139377606089,1.0,0.0,3.675708877041999,0.4572941952931062,0.036746855579844355,,-0.7220590526428595,0.6437015236147848,0.498997995991984,1.199177923332954e-16,0.7566666666666667,0.2193002339091151,0.2102754079587747,0.032360661767231985,0.005497703800404834,LED-display-domain-7digit
22,,,0.11716101069923915,0.24372442224749397,2.116078943331941e+18,1.3464518897231233e+20,2.904337682310939e+23,3.0144959994303526e+24,,,29135.42976096983,,,3018.580050111162,18494.072424023467,124.0903260538853,73.21084035330533,,998.8238920188145,5716.117800284072,793144247411.6234,7966540269525.588,3814691635.9238033,36669503555.04699,696.5646074506943,4144.66703854007,-24574623.19351852,140733133.793251,0.07597784700588439,,0.0,104,,793168822034.817,7966537802219.491,,54212848791.06104,538685067494.63214,,3.2475621461891073,10.208820514563763,0.02133681437696772,0.05543934112854318,1122.8879661387798,7038.272260416816,2.9043376823109355e+23,3.0144956746476755e+24,,MIP-2016-regression
23,,,0.06613300114340702,0.10982893287063063,1.078120095470432e+28,1.0533551065128242e+30,1.1595676681930133e+33,1.127362088616567e+34,,,20.37906088241015,,,0.4527027027027027,2.165474729991084,249.8292006847341,657.1016863831378,,0.20536013513513512,1.4983996015292556,1.5472972972972974,3.9656738320017166,-125854286363945.48,1223910096350408.5,0.46283783783783783,2.374719406237304,-1.2464016266019968e+17,1.0667294488964174e+18,0.014681630783325699,,0.0,246,,1.2464016266019968e+17,1.0667294488964174e+18,,3828457456539080.0,3.3893828855940732e+16,,7.5566685301756,13.975500240236721,0.48881189891571497,0.06850148471359342,0.45413587311094245,2.199304488638548,1.1595676681930198e+33,1.127360631870936e+34,,Mercedes_Benz_Greener_Manufacturing
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012982456140350877,,49.0,25,,,,,,,,,,1.9318188589567523e-05,6.491173177021742e-05,,,,,,MiceProtein
25,0.74961656686087,,0.8331135387508583,0.28408531393460834,4028.5255504557017,2509.5022432755045,39383399.71433392,278384835.45709527,,,772.3577053465973,,,23.897882115600005,76.202280367022,2834.839295924394,18359.12590514085,1.282714133115784,16.05325099042476,49.4792242466656,320361.10856008,2262819.778098965,38.39483719030679,144.35653795349086,34.6648411982,119.34985535511181,-1324.154,2299.185983299307,0.8759183673469388,1.0,0.0,50,0.5619249973122772,321685.26256008,2265118.963765346,1.282714133115784,965.7957585695457,6263.812351154242,,-6.829859035071345,53.300937575268605,4.805777227573823e-06,1.1717456822616195e-05,35.08824801233615,123.05150160199707,39383399.714333914,278384833.43458223,0.43807500268772287,MiniBooNE
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06593406593406594,,8.0,6,,,,,,,,,,0.10901289282540123,0.17389110888384793,,,,,,Moneyball
27,1.0,,0.09898434126730785,0.0883278061597906,456782.1039290812,8364836.942558183,21615517.496910688,937335294.1726987,2888.105419811696,7076.989349097786,170929.99565170068,2471.7144828362807,6443.1396348707685,1826.1494192958392,3824.865784297829,53.65889890444021,141.95101256893966,inf,1252.759131670782,2710.1973274349284,25369.00715134888,107949.02320605435,3374.6737420266563,7636.8130691661445,2943.8861545496115,7257.277192545215,217.90876085962503,693.9105389102215,0.003068015274588045,1.0,0.0,10935,1.0,25151.098390489253,107778.44753002383,inf,2053.1814278393117,4171.517096252903,,4.116337825892636,4.622827836750103,4.920674895693281e-05,0.00010540115731134614,3016.986505036873,7320.319707222461,21615517.496910688,333449388.1036495,0.0,OVA_Colon
28,0.9999999999999993,,0.09898434126730785,0.08832780615979059,456782.1039290812,8364836.942558182,21615517.496910688,937335294.1726987,2888.105419811696,7076.989349097786,146540.4828591491,2471.7144828362807,6443.1396348707685,1826.1494192958392,3824.865784297829,53.65889890444021,141.95101256893966,750599937895081.6,1252.759131670782,2710.1973274349284,25369.00715134888,107949.02320605435,3374.6737420266563,7636.8130691661445,2943.8861545496115,7257.277192545215,217.90876085962503,693.9105389102215,0.003068015274588045,1.0,0.0,10935,0.9999999999999987,25151.098390489253,107778.44753002383,750599937895081.6,2053.1814278393117,4171.517096252903,,4.116337825892636,4.622827836750103,4.920674895693281e-05,0.00010540115731134614,3016.986505036873,7320.319707222461,21615517.496910688,333449388.10364944,1.3322676295501906e-15,OVA_Endometrium
29,1.0,,0.09898434126730786,0.0883278061597906,456782.1039290812,8364836.942558184,21615517.496910688,937335294.1726987,2888.105419811696,7076.989349097786,233008.09732404214,2471.7144828362807,6443.1396348707685,1826.1494192958392,3824.865784297829,53.65889890444021,141.95101256893966,inf,1252.759131670782,2710.1973274349284,25369.00715134888,107949.02320605435,3374.6737420266563,7636.8130691661445,2943.8861545496115,7257.277192545215,217.90876085962503,693.9105389102215,0.003068015274588045,1.0,0.0,10935,1.0,25151.098390489253,107778.44753002383,inf,2053.1814278393117,4171.517096252903,,4.116337825892636,4.622827836750104,4.920674895693281e-05,0.00010540115731134614,3016.986505036873,7320.319707222461,21615517.496910688,333449388.1036495,0.0,OVA_Kidney
30,1.0,,0.09898434126730785,0.08832780615979059,456782.1039290812,8364836.942558182,21615517.49691069,937335294.1726987,2888.105419811696,7076.989349097786,180217.51217377072,2471.7144828362807,6443.1396348707685,1826.1494192958392,3824.865784297829,53.65889890444021,141.95101256893966,inf,1252.759131670782,2710.1973274349284,25369.00715134888,107949.02320605435,3374.6737420266563,7636.8130691661445,2943.8861545496115,7257.277192545215,217.90876085962503,693.9105389102215,0.003068015274588045,1.0,0.0,10935,1.0,25151.098390489253,107778.44753002383,inf,2053.1814278393117,4171.517096252903,,4.116337825892636,4.622827836750103,4.920674895693281e-05,0.00010540115731134614,3016.986505036873,7320.319707222461,21615517.496910688,333449388.10364944,0.0,OVA_Lung
31,0.9999999999999986,,0.09898434126730786,0.08832780615979059,456782.1039290812,8364836.942558182,21615517.496910684,937335294.1726986,2888.105419811696,7076.989349097786,139665.42469012973,2471.7144828362807,6443.1396348707685,1826.1494192958392,3824.865784297829,53.65889890444021,141.9510125689397,346430740566960.25,1252.759131670782,2710.1973274349284,25369.00715134888,107949.02320605435,3374.6737420266563,7636.8130691661445,2943.8861545496115,7257.277192545215,217.90876085962503,693.9105389102215,0.003068015274588045,1.0,0.0,10935,0.9999999999999971,25151.098390489253,107778.44753002383,346430740566960.25,2053.1814278393117,4171.517096252903,,4.116337825892636,4.622827836750104,4.920674895693281e-05,0.00010540115731134614,3016.986505036873,7320.319707222461,21615517.496910688,333449388.10364944,2.886579864025413e-15,OVA_Ovary
32,1.0,,0.09898434126730785,0.0883278061597906,456782.10392908135,8364836.942558184,21615517.496910688,937335294.172699,2888.1054198116954,7076.989349097784,287320.90320885344,2471.7144828362807,6443.1396348707685,1826.1494192958392,3824.865784297829,53.65889890444021,141.95101256893966,inf,1252.759131670782,2710.1973274349284,25369.00715134888,107949.02320605435,3374.673742026657,7636.8130691661445,2943.8861545496115,7257.277192545215,217.90876085962503,693.9105389102215,0.003068015274588045,1.0,0.0,10935,1.0,25151.098390489253,107778.44753002383,inf,2053.1814278393117,4171.517096252903,,4.116337825892636,4.622827836750103,4.920674895693281e-05,0.00010540115731134614,3016.986505036873,7320.319707222461,21615517.496910688,333449388.10364944,0.0,OVA_Prostate
33,0.19177333959855006,0.05665728317366793,0.07004282047841172,0.12511716845732238,14384069.402324224,403859867.877028,1192220273.90733,7119035691.021524,,,179399.19802640047,,,3160.960706438216,20578.157620632126,2115.4471237319503,8736.919219390016,2.485219221712286,2225.2787231452685,15116.79983658662,97615.13209096642,258864.90850848137,17937.319006850008,102942.01817891638,18735.641960653622,113737.83679408878,0.061122881355932204,1.1442104239772097,0.020455873758036234,59.0,0.0,52,2.356026581790096,97615.07096808504,258864.93468227852,0.16843925672481258,8583.207441318706,33731.797290940194,,13.750256793233458,43.808234230695646,0.12507800902565425,0.21151267110052133,18683.82202260984,112649.98898773968,1192220273.9073305,6407107103.72135,0.08900433083011129,OnlineNewsPopularity
34,0.7787658777740057,,0.11387580507018898,0.17322418222810376,0.02045801825726159,0.02711036487754331,0.24473062859243047,0.26350491404114346,0.0,0.0,1.394329661386097,0.0,0.0,0.43333333333333335,0.5683207771559354,1.3777391767452747,3.7920355915260844,1.5411429620363282,0.14826,0.45238362771069596,1.2666666666666666,0.4497764451088037,0.5454334388662746,0.423554880008172,0.5666666666666667,0.6260623155792925,0.0,0.0,0.05747126436781609,1.0,0.0,18,0.6064762923851177,1.2666666666666666,0.4497764451088037,1.5411429620363282,0.46529220162562546,0.17090165259831955,,0.5422200305448119,1.7278402547122709,0.45550630239430656,0.07496952235507244,0.5350620634202724,0.557715971843857,0.24473062859243053,0.18676310019839193,0.3935237076148823,PhishingWebsites
35,0.5959580924214175,,0.12561629284372877,0.14497776468772794,13.99647528116842,20.336355976648267,126.76363184517574,134.84514220233302,,,6.111078670809849,,,6.9569833333333335,10.675777110703308,2.989315152023304,3.8363792522535416,0.5507868293509615,4.08290743,7.991187871218192,57.583333333333336,36.09887931593815,-0.8624287868183801,1.448478626391441,-0.16245,0.3073160701948403,-56.297666666666665,23.941174496391497,0.06666666666666667,1.0,0.0,6,0.35516604792257483,113.88100000000001,59.72371678989847,0.5507868293509615,10.249285253822208,5.104795819339894,,-0.7595989411031022,1.2579375227631493,2.1222881651076016e-05,1.1838761756894843e-05,-0.31353893184583165,0.8040270121020281,126.76363184517577,121.20984760777114,0.6448339520774252,Run_or_walk_information
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07443109987357775,,10.0,70,,,,,,,,,,0.007043418576614903,0.010943696296927003,,,,,,SAT11-HAND-runtime-regression
37,0.702313844561532,,0.6376841666882176,0.229454762334919,133.17912528170055,58.03421446674346,205.63460042679995,872.8234616284926,84.46924200524035,10.234373298837111,132.667405096356,83.14773351889485,10.060051210982403,23.166666666666668,3.3509060608395793,-0.4649213481197701,0.38951599490392086,0.9733391472349718,16.143866666666668,2.955181408306434,131.22222222222223,17.274442080899433,85.71349128540305,10.380160453129925,86.04166666666667,11.291194419926148,42.25,12.192210628101861,0.734920634920635,1.0,0.0,18,0.49324473626279974,88.97222222222223,19.67810401887788,0.9733391472349718,14.241442633248719,1.7018715531914703,1.0257895600367222,-0.10955284279535206,0.18202626594540602,0.015113712568022516,0.003255429649477806,86.12518155410314,10.810260932558574,205.63460042679992,47.39061147476089,0.5067552637372003,Satellite
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005602240896358543,,60.0,7,,,,,,,,,,0.1974170100864106,0.14403618434166918,,,,,,SpeedDating
39,0.4700401723664175,,0.18544664802536234,0.1692863685619345,0.05993401233599064,0.08284873282758912,0.4056040860858838,0.5428268304453485,,,0.7063225731720455,,,0.6293333333333333,1.0900373082300134,4.806174839796674,9.03277256272376,0.283594497751604,0.46632711999999993,0.8077022647872686,0.9883333333333333,0.020207259421636918,0.2784080569438134,0.4407042048946708,0.3404666666666667,0.5712728361591626,-0.6233333333333334,1.0796450033846001,0.0,1.0,0.0,2,0.22093776363825146,1.6116666666666666,1.0594377439629634,0.283594497751604,0.5425854443630264,0.40842096233774744,,0.6835940088611602,3.0219191532993737,0.4164015151515151,0.14440317528254162,0.3983404996214988,0.513067824602129,0.40560408608588383,0.5197661832834036,0.7790622363617485,Titanic
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,10.0,7,,,,,,,,,,0.18554487611214085,0.22453760613955995,210.31506847692162,473.2011150744217,,,,Traffic_violations
41,0.9999999999999987,1.3343220141622404e-15,0.2099926642359994,0.16575107922561508,352.80917463869133,392.6055063919061,1770.5080577377005,53591.316045319894,78.67753383686106,25.790933602986925,2601.799670720684,67.61982763343188,24.398858385298354,56.42134122670807,26.44752742667612,0.5168653502965095,2.4766669278944593,inf,38.01133736413043,17.78072177671903,202.28270574534162,28.06153973750311,89.4038203821226,26.15930472603674,86.03649068322981,33.35935225028776,16.940314440993788,7.471556556020686,0.05849930717278872,19.0,150.0,5954,18.999999999999954,185.3423913043478,32.31546441511824,inf,40.023715247181066,12.985632087556537,,0.46194734575297364,0.8121198533056438,0.0066793762329981025,0.0019600411876538994,86.64107508551623,30.588051466247023,1770.5080577376991,1093.9556703936564,0.0,UMIST_Faces_Cropped
